feature,real_outlier_rate,synthetic_outlier_rate,abs_rate_diff
0.73,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.13043478260869565,0.1622222222222222,0.031787439613526564
0.1,0.015418808167801083,0.12069444444444444,0.10527563627664335
0.2,0.012779552715654952,0.10208333333333333,0.08930378061767838
0.3,0.038338658146964855,0.0725,0.03416134185303514
0.4,0.01083483817196833,0.0425,0.031665161828031675
0.5,0.014029726350882068,0.05347222222222222,0.039442495871340154
1.1,0.0166689818030282,0.05472222222222222,0.03805324041919402
0.6,0.06556466175857759,0.09930555555555555,0.033740893796977964
0.7,0.06875954993749132,0.09930555555555555,0.030546005618064226
0.8,0.01264064453396305,0.03763888888888889,0.024998244354925838
0.9,0.008195582719822198,0.0725,0.0643044172801778
0.10,0.025559105431309903,0.06444444444444444,0.03888533901313454
0.11,0.00013890818169190166,0.0,0.00013890818169190166
0.12,0.04889567995554938,0.07972222222222222,0.030826542266672842
0.0006,0.10557021808584525,0.1897222222222222,0.08415200413637695
0.015,0.11418252535074316,0.1398611111111111,0.02567858576036794
0.12.1,0.05403528267814974,0.04986111111111111,0.004174171567038629
0.082,0.06875954993749132,0.07138888888888889,0.002629338951397567
0.146,0.06236977357966384,0.07263888888888889,0.01026911530922505
