feature,real_outlier_rate,synthetic_outlier_rate,abs_rate_diff
age,0.0,0.0,0.0
symptom_1,0.0,0.0,0.0
symptom_2,0.13055555555555556,0.13958333333333334,0.009027777777777773
symptom_3,0.015416666666666667,0.04083333333333333,0.025416666666666664
symptom_4,0.012777777777777779,0.029861111111111113,0.017083333333333332
symptom_5,0.03833333333333333,0.05708333333333333,0.018750000000000003
symptom_6,0.010833333333333334,0.03027777777777778,0.019444444444444445
symptom_7,0.014027777777777778,0.025138888888888888,0.01111111111111111
symptom_8,0.016805555555555556,0.03819444444444445,0.02138888888888889
symptom_9,0.06555555555555556,0.12861111111111112,0.06305555555555556
symptom_10,0.06875,0.06513888888888889,0.0036111111111111205
symptom_11,0.012638888888888889,0.025972222222222223,0.013333333333333334
symptom_12,0.008194444444444445,0.022222222222222223,0.014027777777777778
symptom_13,0.025555555555555557,0.03777777777777778,0.012222222222222221
symptom_14,0.0001388888888888889,0.007083333333333333,0.006944444444444444
symptom_15,0.04888888888888889,0.052222222222222225,0.003333333333333334
TSH,0.10555555555555556,0.029861111111111113,0.07569444444444444
T3,0.11416666666666667,0.17541666666666667,0.06125
T4,0.05402777777777778,0.07013888888888889,0.01611111111111111
T3_uptake,0.06875,0.11166666666666666,0.04291666666666666
FTI,0.06236111111111111,0.12013888888888889,0.05777777777777778
