feature,real_outlier_rate,synthetic_outlier_rate,abs_rate_diff
0.73,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.13043478260869565,0.16041666666666668,0.02998188405797103
0.1,0.015418808167801083,0.04041666666666666,0.02499785849886558
0.2,0.012779552715654952,0.02125,0.00847044728434505
0.3,0.038338658146964855,0.06125,0.022911341853035144
0.4,0.01083483817196833,0.03138888888888889,0.020554050716920562
0.5,0.014029726350882068,0.029583333333333333,0.015553606982451266
1.1,0.0166689818030282,0.03166666666666667,0.01499768486363847
0.6,0.06556466175857759,0.08541666666666667,0.019852004908089083
0.7,0.06875954993749132,0.10972222222222222,0.0409626722847309
0.8,0.01264064453396305,0.02722222222222222,0.01458157768825917
0.9,0.008195582719822198,0.017777777777777778,0.00958219505795558
0.10,0.025559105431309903,0.06125,0.035690894568690096
0.11,0.00013890818169190166,0.0,0.00013890818169190166
0.12,0.04889567995554938,0.07888888888888888,0.029993208933339503
0.0006,0.10557021808584525,0.09847222222222222,0.00709799586362303
0.015,0.11418252535074316,0.14652777777777778,0.03234525242703462
0.12.1,0.05403528267814974,0.03194444444444444,0.0220908382337053
0.082,0.06875954993749132,0.06777777777777778,0.0009817721597135398
0.146,0.06236977357966384,0.07194444444444445,0.009574670864780609
