feature,real_outlier_rate,synthetic_outlier_rate,abs_rate_diff
0.73,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.13043478260869565,0.16847222222222222,0.03803743961352657
0.1,0.015418808167801083,0.015833333333333335,0.00041452516553225176
0.2,0.012779552715654952,0.013472222222222222,0.0006926695065672707
0.3,0.038338658146964855,0.06625,0.02791134185303515
0.4,0.01083483817196833,0.04638888888888889,0.03555405071692056
0.5,0.014029726350882068,0.030416666666666668,0.016386940315784602
1.1,0.0166689818030282,0.04236111111111111,0.025692129308082914
0.6,0.06556466175857759,0.08291666666666667,0.01735200490808908
0.7,0.06875954993749132,0.10472222222222222,0.03596267228473089
0.8,0.01264064453396305,0.03333333333333333,0.020692688799370283
0.9,0.008195582719822198,0.010277777777777778,0.00208219505795558
0.10,0.025559105431309903,0.05305555555555556,0.027496450124245654
0.11,0.00013890818169190166,0.0,0.00013890818169190166
0.12,0.04889567995554938,0.07013888888888889,0.02124320893333951
0.0006,0.10557021808584525,0.09208333333333334,0.013486884752511918
0.015,0.11418252535074316,0.1527777777777778,0.038595252427034626
0.12.1,0.05403528267814974,0.059305555555555556,0.005270272877405814
0.082,0.06875954993749132,0.07361111111111111,0.0048515611736197894
0.146,0.06236977357966384,0.0901388888888889,0.027769115309225052
