feature,real_outlier_rate,synthetic_outlier_rate,abs_rate_diff
age,0.0,0.0,0.0
symptom_1,0.0,0.0,0.0
symptom_2,0.13055555555555556,0.14472222222222222,0.01416666666666666
symptom_3,0.015416666666666667,0.02847222222222222,0.013055555555555555
symptom_4,0.012777777777777779,0.035,0.022222222222222227
symptom_5,0.03833333333333333,0.04472222222222222,0.006388888888888888
symptom_6,0.010833333333333334,0.02263888888888889,0.011805555555555555
symptom_7,0.014027777777777778,0.014583333333333334,0.0005555555555555557
symptom_8,0.016805555555555556,0.034722222222222224,0.017916666666666668
symptom_9,0.06555555555555556,0.08944444444444444,0.023888888888888876
symptom_10,0.06875,0.08458333333333333,0.015833333333333324
symptom_11,0.012638888888888889,0.014861111111111111,0.0022222222222222227
symptom_12,0.008194444444444445,0.012222222222222223,0.004027777777777778
symptom_13,0.025555555555555557,0.042638888888888886,0.01708333333333333
symptom_14,0.0001388888888888889,0.0,0.0001388888888888889
symptom_15,0.04888888888888889,0.04611111111111111,0.002777777777777782
TSH,0.10555555555555556,0.15375,0.04819444444444444
T3,0.11416666666666667,0.19027777777777777,0.0761111111111111
T4,0.05402777777777778,0.09847222222222222,0.044444444444444446
T3_uptake,0.06875,0.06430555555555556,0.004444444444444445
FTI,0.06236111111111111,0.09388888888888888,0.03152777777777777
