feature,real_outlier_rate,synthetic_outlier_rate,abs_rate_diff
0.73,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.13043478260869565,0.13708333333333333,0.006648550724637686
0.1,0.015418808167801083,0.0275,0.012081191832198917
0.2,0.012779552715654952,0.030416666666666668,0.017637113951011717
0.3,0.038338658146964855,0.052222222222222225,0.01388356407525737
0.4,0.01083483817196833,0.01888888888888889,0.00805405071692056
0.5,0.014029726350882068,0.0175,0.003470273649117934
1.1,0.0166689818030282,0.012361111111111111,0.004307870691917088
0.6,0.06556466175857759,0.05486111111111111,0.010703550647466475
0.7,0.06875954993749132,0.0675,0.0012595499374913194
0.8,0.01264064453396305,0.013888888888888888,0.0012482443549258378
0.9,0.008195582719822198,0.011944444444444445,0.003748861724622247
0.10,0.025559105431309903,0.03958333333333333,0.014024227902023428
0.11,0.00013890818169190166,0.0,0.00013890818169190166
0.12,0.04889567995554938,0.06736111111111111,0.018465431155561728
0.0006,0.10557021808584525,0.11888888888888889,0.013318670803043636
0.015,0.11418252535074316,0.14430555555555555,0.030123030204812384
0.12.1,0.05403528267814974,0.06791666666666667,0.013881383988516925
0.082,0.06875954993749132,0.0648611111111111,0.0038984388263802183
0.146,0.06236977357966384,0.06597222222222222,0.0036024486425583827
