feature,real_outlier_rate,synthetic_outlier_rate,abs_rate_diff
age,0.0,0.0,0.0
symptom_1,0.0,0.0,0.0
symptom_2,0.13055555555555556,0.13875,0.008194444444444449
symptom_3,0.015416666666666667,0.02625,0.010833333333333332
symptom_4,0.012777777777777779,0.025555555555555557,0.012777777777777779
symptom_5,0.03833333333333333,0.04861111111111111,0.010277777777777782
symptom_6,0.010833333333333334,0.014305555555555556,0.003472222222222222
symptom_7,0.014027777777777778,0.011666666666666667,0.0023611111111111107
symptom_8,0.016805555555555556,0.01638888888888889,0.0004166666666666659
symptom_9,0.06555555555555556,0.08541666666666667,0.019861111111111107
symptom_10,0.06875,0.05638888888888889,0.012361111111111114
symptom_11,0.012638888888888889,0.018333333333333333,0.005694444444444445
symptom_12,0.008194444444444445,0.009722222222222222,0.0015277777777777772
symptom_13,0.025555555555555557,0.035,0.009444444444444446
symptom_14,0.0001388888888888889,0.0,0.0001388888888888889
symptom_15,0.04888888888888889,0.04736111111111111,0.0015277777777777807
TSH,0.10555555555555556,0.12986111111111112,0.024305555555555566
T3,0.11416666666666667,0.1802777777777778,0.06611111111111112
T4,0.05402777777777778,0.08541666666666667,0.03138888888888889
T3_uptake,0.06875,0.06875,0.0
FTI,0.06236111111111111,0.09041666666666667,0.028055555555555563
