feature,real_outlier_rate,synthetic_outlier_rate,abs_rate_diff
0.73,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.13043478260869565,0.15888888888888889,0.028454106280193237
0.1,0.015418808167801083,0.02666666666666667,0.011247858498865585
0.2,0.012779552715654952,0.022222222222222223,0.009442669506567272
0.3,0.038338658146964855,0.06888888888888889,0.030550230741924034
0.4,0.01083483817196833,0.03805555555555556,0.02722071738358723
0.5,0.014029726350882068,0.034722222222222224,0.020692495871340158
1.1,0.0166689818030282,0.03305555555555555,0.016386573752527354
0.6,0.06556466175857759,0.08861111111111111,0.023046449352533527
0.7,0.06875954993749132,0.09930555555555555,0.030546005618064226
0.8,0.01264064453396305,0.03388888888888889,0.02124824435492584
0.9,0.008195582719822198,0.019305555555555555,0.011109972835733357
0.10,0.025559105431309903,0.06263888888888888,0.03707978345757898
0.11,0.00013890818169190166,0.0,0.00013890818169190166
0.12,0.04889567995554938,0.07958333333333334,0.03068765337778396
0.0006,0.10557021808584525,0.10472222222222222,0.0008479958636230384
0.015,0.11418252535074316,0.12652777777777777,0.012345252427034603
0.12.1,0.05403528267814974,0.07680555555555556,0.022770272877405816
0.082,0.06875954993749132,0.07291666666666667,0.0041571167291753475
0.146,0.06236977357966384,0.04597222222222222,0.01639755135744162
