feature,real_outlier_rate,synthetic_outlier_rate,abs_rate_diff
0,0.00663716814159292,0.028761061946902654,0.022123893805309734
1,0.0,0.0,0.0
2,0.048672566371681415,0.13495575221238937,0.08628318584070796
3,0.030973451327433628,0.04424778761061947,0.01327433628318584
4,0.0420353982300885,0.07079646017699115,0.02876106194690265
5,0.059734513274336286,0.07743362831858407,0.01769911504424778
6,0.05752212389380531,0.14823008849557523,0.09070796460176991
7,0.08628318584070796,0.07743362831858407,0.008849557522123894
8,0.06858407079646017,0.059734513274336286,0.008849557522123887
9,0.011061946902654867,0.035398230088495575,0.024336283185840708
10,0.10176991150442478,0.11061946902654868,0.008849557522123894
11,0.08628318584070796,0.08185840707964602,0.00442477876106194
12,0.022123893805309734,0.07079646017699115,0.048672566371681415
13,0.168141592920354,0.1504424778761062,0.017699115044247787
14,0.022123893805309734,0.06637168141592921,0.044247787610619475
15,0.017699115044247787,0.011061946902654867,0.00663716814159292
16,0.03761061946902655,0.10619469026548672,0.06858407079646017
17,0.0,0.0,0.0
18,0.008849557522123894,0.08628318584070796,0.07743362831858407
19,0.0,0.0,0.0
20,0.02654867256637168,0.07743362831858407,0.050884955752212385
21,0.0022123893805309734,0.033185840707964605,0.03097345132743363
22,0.011061946902654867,0.035398230088495575,0.024336283185840708
23,0.011061946902654867,0.022123893805309734,0.011061946902654867
24,0.004424778761061947,0.0420353982300885,0.03761061946902655
25,0.004424778761061947,0.017699115044247787,0.01327433628318584
26,0.008849557522123894,0.03982300884955752,0.030973451327433628
27,0.2323008849557522,0.588495575221239,0.3561946902654868
28,0.028761061946902654,0.14823008849557523,0.11946902654867257
29,0.0022123893805309734,0.0,0.0022123893805309734
30,0.022123893805309734,0.09955752212389381,0.07743362831858408
31,0.004424778761061947,0.05752212389380531,0.05309734513274336
32,0.02654867256637168,0.08628318584070796,0.05973451327433628
33,0.017699115044247787,0.0420353982300885,0.02433628318584071
34,0.028761061946902654,0.048672566371681415,0.01991150442477876
35,0.0022123893805309734,0.03761061946902655,0.035398230088495575
36,0.004424778761061947,0.0420353982300885,0.03761061946902655
37,0.004424778761061947,0.035398230088495575,0.030973451327433628
38,0.015486725663716814,0.035398230088495575,0.01991150442477876
39,0.03982300884955752,0.11061946902654868,0.07079646017699115
40,0.004424778761061947,0.084070796460177,0.07964601769911506
41,0.004424778761061947,0.004424778761061947,0.0
42,0.0752212389380531,0.5132743362831859,0.43805309734513276
43,0.011061946902654867,0.07079646017699115,0.05973451327433628
44,0.0022123893805309734,0.0,0.0022123893805309734
45,0.0022123893805309734,0.01327433628318584,0.011061946902654867
46,0.035398230088495575,0.030973451327433628,0.004424778761061947
47,0.0022123893805309734,0.024336283185840708,0.022123893805309734
48,0.017699115044247787,0.0420353982300885,0.02433628318584071
49,0.011061946902654867,0.030973451327433628,0.01991150442477876
50,0.004424778761061947,0.022123893805309734,0.017699115044247787
51,0.20353982300884957,0.4690265486725664,0.2654867256637168
52,0.0,0.0,0.0
53,0.16371681415929204,0.19469026548672566,0.03097345132743362
