feature,real_outlier_rate,synthetic_outlier_rate,abs_rate_diff
0.73,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.13043478260869565,0.17222222222222222,0.04178743961352657
0.1,0.015418808167801083,0.03305555555555555,0.01763674738775447
0.2,0.012779552715654952,0.035138888888888886,0.022359336173233935
0.3,0.038338658146964855,0.04736111111111111,0.009022452964146256
0.4,0.01083483817196833,0.02875,0.01791516182803167
0.5,0.014029726350882068,0.02763888888888889,0.013609162538006822
1.1,0.0166689818030282,0.037083333333333336,0.020414351530305137
0.6,0.06556466175857759,0.050555555555555555,0.015009106203022031
0.7,0.06875954993749132,0.12666666666666668,0.057907116729175354
0.8,0.01264064453396305,0.03666666666666667,0.024026022132703617
0.9,0.008195582719822198,0.02388888888888889,0.015693306169066692
0.10,0.025559105431309903,0.03861111111111111,0.013052005679801207
0.11,0.00013890818169190166,0.006111111111111111,0.005972202929419209
0.12,0.04889567995554938,0.0636111111111111,0.014715431155561724
0.0006,0.10557021808584525,0.325,0.21942978191415474
0.015,0.11418252535074316,0.27458333333333335,0.16040080798259018
0.12.1,0.05403528267814974,0.12361111111111112,0.06957582843296137
0.082,0.06875954993749132,0.1325,0.06374045006250868
0.146,0.06236977357966384,0.10583333333333333,0.043463559753669494
